NOT LS; nlkp_i_17; 3202.42; 263447; 8951; 109.821; 
NOT LS; nlkp_i_17; 3202.22; 263450; 9323; 116.235; 
NOT LS; nlkp_i_17; 3201.13; 263450; 9291; 116.483; 
NOT LS; nlkp_i_17; 3200.84; 263450; 9008; 112.035; 
NOT LS; nlkp_i_17; 3201.9; 263450; 8247; 102.77; 
NOT LS; nlkp_i_17; 3199.49; 263447; 8138; 105.268; 
NOT LS; nlkp_i_17; 3203.17; 263445; 7397; 97.709; 
NOT LS; nlkp_i_17; 3202.38; 263449; 7415; 98.695; 
NOT LS; nlkp_i_17; 3201.64; 263448; 7216; 96.666; 
NOT LS; nlkp_i_17; 3203.77; 263450; 8521; 111.662; 
Best; nlkp_i_17; 3203.77; 263450; 8521; 111.662; 

