NOT LS; nlkp_i_1; 7407.33; 469649; 6796; 119.437; 
NOT LS; nlkp_i_1; 7396.9; 469646; 6779; 119.594; 
NOT LS; nlkp_i_1; 7405.23; 469649; 6486; 114.068; 
NOT LS; nlkp_i_1; 7401.19; 469650; 6196; 108.962; 
NOT LS; nlkp_i_1; 7399.47; 469644; 6827; 119.834; 
NOT LS; nlkp_i_1; 7402.75; 469649; 5712; 100.259; 
NOT LS; nlkp_i_1; 7401.97; 469646; 5621; 99.084; 
NOT LS; nlkp_i_1; 7398.61; 469650; 6824; 119.879; 
NOT LS; nlkp_i_1; 7393.86; 469650; 6513; 115.293; 
NOT LS; nlkp_i_1; 7411.2; 469650; 5932; 104.243; 
Best; nlkp_i_1; 7411.2; 469650; 5932; 104.243; 

