NOT LS; nlkp_i_2; 35837.4; 2.49842e+06; 1240; 119.842; 
NOT LS; nlkp_i_2; 35788.7; 2.49844e+06; 1192; 115.283; 
NOT LS; nlkp_i_2; 35884.6; 2.49812e+06; 1225; 119.097; 
NOT LS; nlkp_i_2; 35806.8; 2.49844e+06; 1210; 117.278; 
NOT LS; nlkp_i_2; 35742.2; 2.49829e+06; 1236; 119.948; 
NOT LS; nlkp_i_2; 35746.4; 2.4983e+06; 1232; 119.839; 
NOT LS; nlkp_i_2; 35900.2; 2.49837e+06; 1233; 120.09; 
NOT LS; nlkp_i_2; 35720.6; 2.49845e+06; 1158; 111.963; 
NOT LS; nlkp_i_2; 35801; 2.49837e+06; 1238; 119.943; 
NOT LS; nlkp_i_2; 35765.1; 2.49841e+06; 1221; 118.47; 
Best; nlkp_i_2; 35900.2; 2.49837e+06; 1233; 120.09; 

