NOT LS; nlkp_i_2; 17285.6; 1.26883e+06; 1139; 56.694; 
NOT LS; nlkp_i_2; 17373.4; 1.26885e+06; 2240; 111.842; 
NOT LS; nlkp_i_2; 17302.3; 1.2688e+06; 1533; 75.951; 
NOT LS; nlkp_i_2; 17452.5; 1.26876e+06; 2354; 117.087; 
NOT LS; nlkp_i_2; 17346; 1.26875e+06; 1744; 87.903; 
NOT LS; nlkp_i_2; 17376.4; 1.26878e+06; 847; 42.163; 
NOT LS; nlkp_i_2; 17412.5; 1.26884e+06; 2295; 113.446; 
NOT LS; nlkp_i_2; 17428.2; 1.26883e+06; 2426; 120.025; 
NOT LS; nlkp_i_2; 17428.4; 1.26884e+06; 2322; 117.514; 
NOT LS; nlkp_i_2; 17323.2; 1.26884e+06; 1025; 52.005; 
Best; nlkp_i_2; 17452.5; 1.26876e+06; 2354; 117.087; 

