NOT LS; nlkp_i_15; 778.646; 40700; 4823; 31.742; 
NOT LS; nlkp_i_15; 778.625; 40700; 9202; 58.96; 
NOT LS; nlkp_i_15; 778.519; 40699; 18059; 116.146; 
NOT LS; nlkp_i_15; 778.512; 40700; 18298; 117.722; 
NOT LS; nlkp_i_15; 778.582; 40700; 5918; 38.038; 
NOT LS; nlkp_i_15; 778.507; 40700; 13305; 85.57; 
NOT LS; nlkp_i_15; 761.829; 40698; 1951; 12.599; 
NOT LS; nlkp_i_15; 778.713; 40699; 11982; 76.267; 
NOT LS; nlkp_i_15; 778.614; 40699; 10211; 66.532; 
NOT LS; nlkp_i_15; 778.484; 40699; 14768; 94.031; 
Best; nlkp_i_15; 778.713; 40699; 11982; 76.267; 

