NOT LS; nlkp_i_13; 7489.97; 474399; 6672; 116.474; 
NOT LS; nlkp_i_13; 7492.36; 474400; 6739; 117.901; 
NOT LS; nlkp_i_13; 7485.11; 474394; 6700; 117.531; 
NOT LS; nlkp_i_13; 7489.67; 474398; 5877; 102.869; 
NOT LS; nlkp_i_13; 7476.33; 474395; 6758; 118.45; 
NOT LS; nlkp_i_13; 7497.01; 474399; 6811; 119.059; 
NOT LS; nlkp_i_13; 7490.16; 474400; 5767; 101.13; 
NOT LS; nlkp_i_13; 7495.41; 474398; 6227; 109.154; 
NOT LS; nlkp_i_13; 7489.16; 474391; 6817; 119.941; 
NOT LS; nlkp_i_13; 7491.32; 474391; 6810; 119.149; 
Best; nlkp_i_13; 7497.01; 474399; 6811; 119.059; 

