NOT LS; nlkp_i_5; 561.187; 41150; 17576; 117.707; 
NOT LS; nlkp_i_5; 561.112; 41150; 3340; 21.896; 
NOT LS; nlkp_i_5; 561.058; 41150; 12568; 83.334; 
NOT LS; nlkp_i_5; 561.212; 41150; 17065; 113.448; 
NOT LS; nlkp_i_5; 554.341; 41150; 14145; 94.18; 
NOT LS; nlkp_i_5; 561.112; 41150; 10221; 68.236; 
NOT LS; nlkp_i_5; 561.163; 41150; 6987; 47.159; 
NOT LS; nlkp_i_5; 561.109; 41150; 17365; 115.652; 
NOT LS; nlkp_i_5; 561.206; 41150; 4173; 28.012; 
NOT LS; nlkp_i_5; 561.209; 41150; 13613; 90.258; 
Best; nlkp_i_5; 561.212; 41150; 17065; 113.448; 

