NOT LS; nlkp_i_19; 6987.96; 517800; 4974; 99.441; 
NOT LS; nlkp_i_19; 6990.75; 517799; 4759; 98.61; 
NOT LS; nlkp_i_19; 6985.65; 517799; 5769; 119.095; 
NOT LS; nlkp_i_19; 6983.68; 517798; 5306; 109.594; 
NOT LS; nlkp_i_19; 6988.18; 517800; 5618; 115.301; 
NOT LS; nlkp_i_19; 6976.85; 517799; 5348; 110.331; 
NOT LS; nlkp_i_19; 6971.98; 517799; 5659; 116.589; 
NOT LS; nlkp_i_19; 6986.43; 517798; 5705; 116.967; 
NOT LS; nlkp_i_19; 6989.78; 517800; 5566; 113.034; 
NOT LS; nlkp_i_19; 6987.74; 517790; 5861; 119.563; 
Best; nlkp_i_19; 6990.75; 517799; 4759; 98.61; 

