NOT LS; nlkp_i_5; 6363.07; 485650; 6676; 116.707; 
NOT LS; nlkp_i_5; 6358.99; 485648; 6747; 118.275; 
NOT LS; nlkp_i_5; 6353.42; 485647; 6694; 117.298; 
NOT LS; nlkp_i_5; 6367.21; 485645; 6751; 118.32; 
NOT LS; nlkp_i_5; 6354.08; 485647; 6530; 114.613; 
NOT LS; nlkp_i_5; 6362.87; 485650; 6671; 116.938; 
NOT LS; nlkp_i_5; 6356.97; 485648; 5808; 102.186; 
NOT LS; nlkp_i_5; 6365.75; 485647; 6721; 117.795; 
NOT LS; nlkp_i_5; 6354.34; 485649; 6772; 118.328; 
NOT LS; nlkp_i_5; 6352.2; 485649; 6755; 118.209; 
Best; nlkp_i_5; 6367.21; 485645; 6751; 118.32; 

