NOT LS; nlkp_i_4; 866.313; 52042; 14701; 98.391; 
NOT LS; nlkp_i_4; 866.46; 52049; 7235; 48.26; 
NOT LS; nlkp_i_4; 866.402; 52048; 16835; 111.88; 
NOT LS; nlkp_i_4; 866.475; 52041; 17806; 118.744; 
NOT LS; nlkp_i_4; 866.412; 52034; 9432; 62.759; 
NOT LS; nlkp_i_4; 866.42; 52046; 14037; 93.83; 
NOT LS; nlkp_i_4; 866.442; 52050; 16171; 107.469; 
NOT LS; nlkp_i_4; 866.451; 52049; 4531; 30.214; 
NOT LS; nlkp_i_4; 866.481; 52050; 347; 2.209; 
NOT LS; nlkp_i_4; 866.365; 52040; 17481; 116.41; 
Best; nlkp_i_4; 866.481; 52050; 347; 2.209; 

