NOT LS; nlkp_i_11; 33831.9; 2.44319e+06; 1308; 119.661; 
NOT LS; nlkp_i_11; 33819.8; 2.4431e+06; 1248; 114.22; 
NOT LS; nlkp_i_11; 33887.6; 2.44338e+06; 1302; 120.014; 
NOT LS; nlkp_i_11; 33888.3; 2.44337e+06; 1310; 120.005; 
NOT LS; nlkp_i_11; 33801.8; 2.44336e+06; 1047; 95.742; 
NOT LS; nlkp_i_11; 33856.5; 2.4433e+06; 1303; 119.715; 
NOT LS; nlkp_i_11; 33821.5; 2.44332e+06; 1300; 119.421; 
NOT LS; nlkp_i_11; 33848.7; 2.4434e+06; 1269; 117.975; 
NOT LS; nlkp_i_11; 33840.9; 2.44336e+06; 1287; 117.512; 
NOT LS; nlkp_i_11; 33940.2; 2.44327e+06; 1295; 118.477; 
Best; nlkp_i_11; 33940.2; 2.44327e+06; 1295; 118.477; 

