NOT LS; nlkp_i_16; 16871.2; 1.27751e+06; 1601; 78.131; 
NOT LS; nlkp_i_16; 16812.5; 1.27753e+06; 377; 18.863; 
NOT LS; nlkp_i_16; 16860.3; 1.27755e+06; 2368; 116.417; 
NOT LS; nlkp_i_16; 16794.1; 1.27755e+06; 1616; 79.705; 
NOT LS; nlkp_i_16; 16884.5; 1.27747e+06; 2406; 118.621; 
NOT LS; nlkp_i_16; 16796.2; 1.27755e+06; 914; 44.758; 
NOT LS; nlkp_i_16; 16849.3; 1.27754e+06; 2458; 117.941; 
NOT LS; nlkp_i_16; 16878; 1.27755e+06; 2380; 108.327; 
NOT LS; nlkp_i_16; 16874.3; 1.27755e+06; 2528; 117.717; 
NOT LS; nlkp_i_16; 16873.8; 1.27694e+06; 2394; 119.986; 
Best; nlkp_i_16; 16884.5; 1.27747e+06; 2406; 118.621; 

