NOT LS; nlkp_i_16; 7035.93; 489750; 4250; 92.202; 
NOT LS; nlkp_i_16; 7026.97; 489749; 5066; 109.35; 
NOT LS; nlkp_i_16; 7026.06; 489749; 5513; 118.23; 
NOT LS; nlkp_i_16; 7023.58; 489740; 5553; 119.764; 
NOT LS; nlkp_i_16; 7009.6; 489722; 5558; 119.986; 
NOT LS; nlkp_i_16; 7028.88; 489749; 5207; 113.727; 
NOT LS; nlkp_i_16; 7025.88; 489741; 5509; 119.857; 
NOT LS; nlkp_i_16; 7031.59; 489750; 4883; 103.647; 
NOT LS; nlkp_i_16; 7030.87; 489545; 5592; 119.915; 
NOT LS; nlkp_i_16; 7021.51; 489747; 5314; 118.042; 
Best; nlkp_i_16; 7035.93; 489750; 4250; 92.202; 

