NOT LS; nlkp_i_8; 514.141; 32745; 17830; 106.778; 
NOT LS; nlkp_i_8; 514.135; 32728; 5431; 32.667; 
NOT LS; nlkp_i_8; 514.159; 32728; 1414; 8.344; 
NOT LS; nlkp_i_8; 514.139; 32745; 17; 0.118; 
NOT LS; nlkp_i_8; 514.159; 32728; 1187; 6.981; 
NOT LS; nlkp_i_8; 514.159; 32728; 16029; 96.014; 
NOT LS; nlkp_i_8; 514.141; 32745; 2731; 16.43; 
NOT LS; nlkp_i_8; 514.137; 32738; 13340; 79.983; 
NOT LS; nlkp_i_8; 513.991; 32749; 1668; 9.885; 
NOT LS; nlkp_i_8; 514.159; 32728; 6200; 36.912; 
Best; nlkp_i_8; 514.159; 32728; 1414; 8.344; 

