NOT LS; nlkp_i_2; 541.698; 43444; 17987; 119.338; 
NOT LS; nlkp_i_2; 549.134; 43450; 12232; 81.587; 
NOT LS; nlkp_i_2; 541.639; 43447; 13293; 88.088; 
NOT LS; nlkp_i_2; 541.701; 43447; 7929; 53.289; 
NOT LS; nlkp_i_2; 541.602; 43450; 11052; 73.349; 
NOT LS; nlkp_i_2; 548.647; 43449; 2090; 13.718; 
NOT LS; nlkp_i_2; 549.054; 43448; 4316; 28.388; 
NOT LS; nlkp_i_2; 541.672; 43446; 7726; 51.117; 
NOT LS; nlkp_i_2; 541.679; 43449; 9267; 61.496; 
NOT LS; nlkp_i_2; 541.532; 43448; 11658; 77.914; 
Best; nlkp_i_2; 549.134; 43450; 12232; 81.587; 

