NOT LS; nlkp_i_10; 3142.75; 247896; 8642; 106.329; 
NOT LS; nlkp_i_10; 3138.21; 247899; 10244; 118.983; 
NOT LS; nlkp_i_10; 3142.49; 247896; 10366; 118.653; 
NOT LS; nlkp_i_10; 3143.37; 247898; 8666; 100.557; 
NOT LS; nlkp_i_10; 3138.97; 247899; 9666; 109.401; 
NOT LS; nlkp_i_10; 3143.19; 247899; 7949; 91.994; 
NOT LS; nlkp_i_10; 3143.36; 247895; 9708; 117.331; 
NOT LS; nlkp_i_10; 3138.84; 247898; 8816; 109.795; 
NOT LS; nlkp_i_10; 3143.62; 247900; 9639; 116.586; 
NOT LS; nlkp_i_10; 3140.2; 247898; 8682; 101.925; 
Best; nlkp_i_10; 3143.62; 247900; 9639; 116.586; 

