NOT LS; nlkp_i_13; 3768.79; 264450; 8957; 108.111; 
NOT LS; nlkp_i_13; 3780.58; 264450; 10003; 116.443; 
NOT LS; nlkp_i_13; 3778.93; 264450; 8658; 102.745; 
NOT LS; nlkp_i_13; 3770.32; 264450; 9003; 108.528; 
NOT LS; nlkp_i_13; 3774.67; 264448; 9074; 111.834; 
NOT LS; nlkp_i_13; 3776.09; 264450; 8390; 102.523; 
NOT LS; nlkp_i_13; 3768.3; 264447; 8604; 105.272; 
NOT LS; nlkp_i_13; 3780.38; 264447; 9566; 116.865; 
NOT LS; nlkp_i_13; 3779.76; 264448; 8575; 104.209; 
NOT LS; nlkp_i_13; 3770.55; 264448; 7294; 88.479; 
Best; nlkp_i_13; 3780.58; 264450; 10003; 116.443; 

