NOT LS; nlkp_i_8; 16532.9; 1.25583e+06; 928; 41.512; 
NOT LS; nlkp_i_8; 16571.6; 1.25577e+06; 2637; 119.923; 
NOT LS; nlkp_i_8; 16601.1; 1.25584e+06; 2653; 119.566; 
NOT LS; nlkp_i_8; 16538.6; 1.25585e+06; 2574; 113.947; 
NOT LS; nlkp_i_8; 16614.3; 1.25583e+06; 2465; 110.914; 
NOT LS; nlkp_i_8; 16612.1; 1.25582e+06; 2766; 119.462; 
NOT LS; nlkp_i_8; 16579.2; 1.25577e+06; 1690; 71.299; 
NOT LS; nlkp_i_8; 16589.2; 1.25585e+06; 2468; 112.823; 
NOT LS; nlkp_i_8; 16637.2; 1.25585e+06; 2548; 116.007; 
NOT LS; nlkp_i_8; 16575.4; 1.25583e+06; 2601; 119.978; 
Best; nlkp_i_8; 16637.2; 1.25585e+06; 2548; 116.007; 

