NOT LS; nlkp_i_3; 3815.22; 224148; 9184; 107.866; 
NOT LS; nlkp_i_3; 3817.32; 224149; 7070; 83.599; 
NOT LS; nlkp_i_3; 3820.98; 224148; 6931; 82.247; 
NOT LS; nlkp_i_3; 3817.97; 224148; 3861; 46.178; 
NOT LS; nlkp_i_3; 3816.94; 224150; 8859; 105.384; 
NOT LS; nlkp_i_3; 3820.39; 224148; 8538; 101.598; 
NOT LS; nlkp_i_3; 3817.18; 224148; 10116; 119.763; 
NOT LS; nlkp_i_3; 3825.3; 224149; 9740; 115.871; 
NOT LS; nlkp_i_3; 3819.92; 224144; 10046; 119.498; 
NOT LS; nlkp_i_3; 3824.18; 224149; 9237; 112.075; 
Best; nlkp_i_3; 3825.3; 224149; 9740; 115.871; 

