NOT LS; nlkp_i_18; 78942.5; 6.32891e+06; 536; 120.089; 
NOT LS; nlkp_i_18; 79198.8; 6.3293e+06; 534; 119.39; 
NOT LS; nlkp_i_18; 79376.9; 6.32695e+06; 535; 119.877; 
NOT LS; nlkp_i_18; 78878.7; 6.32895e+06; 540; 120.018; 
NOT LS; nlkp_i_18; 78849; 6.32918e+06; 536; 119.505; 
NOT LS; nlkp_i_18; 79196.8; 6.32937e+06; 536; 120.012; 
NOT LS; nlkp_i_18; 79148.8; 6.32963e+06; 537; 120.133; 
NOT LS; nlkp_i_18; 78857; 6.32719e+06; 536; 120.094; 
NOT LS; nlkp_i_18; 79110.9; 6.32886e+06; 534; 120.024; 
NOT LS; nlkp_i_18; 78607.8; 6.32566e+06; 536; 120.141; 
Best; nlkp_i_18; 79376.9; 6.32695e+06; 535; 119.877; 

