NOT LS; nlkp_i_9; 1644.57; 131599; 8428; 69.503; 
NOT LS; nlkp_i_9; 1644.55; 131600; 11837; 98.604; 
NOT LS; nlkp_i_9; 1645.4; 131599; 10201; 85.637; 
NOT LS; nlkp_i_9; 1644.33; 131600; 12138; 100.996; 
NOT LS; nlkp_i_9; 1644.55; 131599; 9608; 79.87; 
NOT LS; nlkp_i_9; 1647.66; 131599; 11858; 98.19; 
NOT LS; nlkp_i_9; 1647.58; 131600; 12933; 107.483; 
NOT LS; nlkp_i_9; 1644.51; 131599; 14205; 117.356; 
NOT LS; nlkp_i_9; 1647.2; 131597; 13958; 116.139; 
NOT LS; nlkp_i_9; 1644.59; 131600; 10218; 85.637; 
Best; nlkp_i_9; 1647.66; 131599; 11858; 98.19; 

