NOT LS; nlkp_i_3; 1618.54; 137849; 13090; 109.8; 
NOT LS; nlkp_i_3; 1620.89; 137850; 13624; 115.899; 
NOT LS; nlkp_i_3; 1613.77; 137848; 13986; 117.908; 
NOT LS; nlkp_i_3; 1617.38; 137849; 10158; 85.931; 
NOT LS; nlkp_i_3; 1620.98; 137850; 7156; 59.652; 
NOT LS; nlkp_i_3; 1620.54; 137844; 13662; 116.256; 
NOT LS; nlkp_i_3; 1613.77; 137846; 11305; 93.852; 
NOT LS; nlkp_i_3; 1620.74; 137848; 13606; 113.326; 
NOT LS; nlkp_i_3; 1620.75; 137844; 12658; 105.09; 
NOT LS; nlkp_i_3; 1621.1; 137845; 13668; 112.76; 
Best; nlkp_i_3; 1621.1; 137845; 13668; 112.76; 

