LS; nlkp_i_13; 342.489; 33398; 13101; 81.36; 
LS; nlkp_i_13; 342.516; 33399; 11801; 71.961; 
LS; nlkp_i_13; 342.452; 33396; 5106; 31.835; 
LS; nlkp_i_13; 342.519; 33399; 10873; 68.239; 
LS; nlkp_i_13; 342.295; 33400; 2289; 14.011; 
LS; nlkp_i_13; 342.417; 33394; 18398; 114.128; 
LS; nlkp_i_13; 342.377; 33396; 7403; 45.772; 
LS; nlkp_i_13; 342.456; 33395; 16924; 104.27; 
LS; nlkp_i_13; 342.519; 33399; 9290; 57.709; 
LS; nlkp_i_13; 335.874; 33381; 12849; 78.363; 
Best; nlkp_i_13; 342.519; 33399; 10873; 68.239; 

