LS; nlkp_i_14; 179.583; 30694; 397; 2.504; 
LS; nlkp_i_14; 179.583; 30694; 10328; 63.501; 
LS; nlkp_i_14; 179.582; 30696; 1759; 10.774; 
LS; nlkp_i_14; 179.583; 30694; 10105; 62.675; 
LS; nlkp_i_14; 179.583; 30694; 8327; 51.666; 
LS; nlkp_i_14; 179.583; 30694; 14408; 88.768; 
LS; nlkp_i_14; 179.583; 30694; 3042; 18.703; 
LS; nlkp_i_14; 179.583; 30694; 3205; 19.292; 
LS; nlkp_i_14; 179.583; 30694; 3953; 24.388; 
LS; nlkp_i_14; 179.583; 30694; 363; 2.344; 
Best; nlkp_i_14; 179.583; 30694; 10328; 63.501; 

