LS; nlkp_i_17; 774.76; 40488; 14621; 99.099; 
LS; nlkp_i_17; 774.655; 40492; 14277; 94.995; 
LS; nlkp_i_17; 774.789; 40493; 15366; 102.648; 
LS; nlkp_i_17; 774.664; 40500; 16141; 107.693; 
LS; nlkp_i_17; 774.686; 40492; 3190; 21.45; 
LS; nlkp_i_17; 774.829; 40499; 8580; 56.927; 
LS; nlkp_i_17; 774.662; 40497; 4642; 31.01; 
LS; nlkp_i_17; 774.751; 40499; 11022; 72.918; 
LS; nlkp_i_17; 774.709; 40497; 12432; 82.381; 
LS; nlkp_i_17; 774.595; 40495; 17514; 116.897; 
Best; nlkp_i_17; 774.829; 40499; 8580; 56.927; 

