LS; nlkp_i_3; 511.942; 51695; 15912; 106.863; 
LS; nlkp_i_3; 512.101; 51698; 5156; 34.36; 
LS; nlkp_i_3; 500.476; 51690; 14647; 98.778; 
LS; nlkp_i_3; 512.095; 51700; 14189; 94.908; 
LS; nlkp_i_3; 512.138; 51697; 17645; 118.819; 
LS; nlkp_i_3; 512.124; 51697; 10202; 68.072; 
LS; nlkp_i_3; 512.133; 51686; 2826; 18.959; 
LS; nlkp_i_3; 512.084; 51687; 15143; 100.606; 
LS; nlkp_i_3; 512.119; 51697; 6505; 43.446; 
LS; nlkp_i_3; 500.46; 51685; 14688; 97.412; 
Best; nlkp_i_3; 512.138; 51697; 17645; 118.819; 

