LS; nlkp_i_12; 749.337; 50195; 1007; 6.837; 
LS; nlkp_i_12; 749.337; 50195; 12971; 86.968; 
LS; nlkp_i_12; 749.324; 50195; 8886; 59.696; 
LS; nlkp_i_12; 749.312; 50197; 17781; 117.442; 
LS; nlkp_i_12; 749.318; 50200; 14309; 94.641; 
LS; nlkp_i_12; 749.327; 50196; 7499; 50.04; 
LS; nlkp_i_12; 749.316; 50200; 12683; 84.062; 
LS; nlkp_i_12; 749.33; 50196; 4934; 33.813; 
LS; nlkp_i_12; 749.315; 50197; 11486; 76.279; 
LS; nlkp_i_12; 749.317; 50200; 9833; 64.922; 
Best; nlkp_i_12; 749.337; 50195; 1007; 6.837; 

