LS; nlkp_i_13; 1638.31; 127099; 13093; 110.719; 
LS; nlkp_i_13; 1638.28; 127100; 6330; 54.755; 
LS; nlkp_i_13; 1638.31; 127099; 9802; 83.349; 
LS; nlkp_i_13; 1638.32; 127098; 14071; 119.764; 
LS; nlkp_i_13; 1638.27; 127100; 8512; 73.032; 
LS; nlkp_i_13; 1638.2; 127099; 10253; 87.344; 
LS; nlkp_i_13; 1638.21; 127100; 12985; 111.024; 
LS; nlkp_i_13; 1638.33; 127100; 6602; 55.805; 
LS; nlkp_i_13; 1638.1; 127098; 10664; 90.969; 
LS; nlkp_i_13; 1638.31; 127099; 1245; 10.428; 
Best; nlkp_i_13; 1638.33; 127100; 6602; 55.805; 

