LS; nlkp_i_6; 1877.1; 108896; 6170; 53.505; 
LS; nlkp_i_6; 1874.93; 108899; 12831; 111.666; 
LS; nlkp_i_6; 1876.95; 108895; 12287; 106.664; 
LS; nlkp_i_6; 1877.08; 108899; 13361; 116.154; 
LS; nlkp_i_6; 1876.88; 108896; 9342; 81.676; 
LS; nlkp_i_6; 1875.05; 108895; 3567; 30.947; 
LS; nlkp_i_6; 1877.13; 108899; 13735; 119.873; 
LS; nlkp_i_6; 1877.05; 108896; 13634; 118.461; 
LS; nlkp_i_6; 1877.12; 108898; 12997; 112.692; 
LS; nlkp_i_6; 1877.15; 108895; 13357; 116.031; 
Best; nlkp_i_6; 1877.15; 108895; 13357; 116.031; 

