LS; nlkp_i_18; 1792.47; 122200; 11235; 95.521; 
LS; nlkp_i_18; 1792.73; 122190; 14093; 118.857; 
LS; nlkp_i_18; 1785.75; 122197; 11596; 98.594; 
LS; nlkp_i_18; 1785.82; 122200; 5196; 44.293; 
LS; nlkp_i_18; 1792.86; 122199; 13263; 112.9; 
LS; nlkp_i_18; 1785.18; 122197; 11731; 100.08; 
LS; nlkp_i_18; 1786.23; 122197; 8568; 72.917; 
LS; nlkp_i_18; 1785.55; 122199; 13905; 117.078; 
LS; nlkp_i_18; 1793.11; 122197; 13195; 111.972; 
LS; nlkp_i_18; 1789.23; 122200; 12993; 110.113; 
Best; nlkp_i_18; 1793.11; 122197; 13195; 111.972; 

