LS; nlkp_i_10; 1692.61; 126995; 14000; 118.703; 
LS; nlkp_i_10; 1692.63; 126999; 13780; 117.551; 
LS; nlkp_i_10; 1692.71; 127000; 7432; 63.295; 
LS; nlkp_i_10; 1692.53; 126996; 13026; 110.34; 
LS; nlkp_i_10; 1692.53; 126996; 11336; 96.564; 
LS; nlkp_i_10; 1692.62; 127000; 9717; 81.876; 
LS; nlkp_i_10; 1692.49; 127000; 13669; 116.425; 
LS; nlkp_i_10; 1692.58; 126999; 8341; 71.059; 
LS; nlkp_i_10; 1693.03; 126997; 13229; 112.82; 
LS; nlkp_i_10; 1692.61; 126998; 10545; 90.429; 
Best; nlkp_i_10; 1693.03; 126997; 13229; 112.82; 

