LS; nlkp_i_4; 1946.66; 122745; 10090; 87.667; 
LS; nlkp_i_4; 1938.46; 122750; 9845; 84.921; 
LS; nlkp_i_4; 1946.56; 122748; 8149; 71.073; 
LS; nlkp_i_4; 1946.73; 122749; 13622; 118.313; 
LS; nlkp_i_4; 1946.65; 122750; 4038; 34.888; 
LS; nlkp_i_4; 1946.69; 122745; 14164; 116.398; 
LS; nlkp_i_4; 1946.45; 122749; 13260; 113.139; 
LS; nlkp_i_4; 1946.66; 122746; 6007; 52.384; 
LS; nlkp_i_4; 1946.79; 122750; 13267; 116.914; 
LS; nlkp_i_4; 1946.7; 122745; 4200; 37.393; 
Best; nlkp_i_4; 1946.79; 122750; 13267; 116.914; 

