LS; nlkp_i_14; 1655.27; 115198; 11715; 98.845; 
LS; nlkp_i_14; 1654.15; 115198; 7768; 66.875; 
LS; nlkp_i_14; 1655.28; 115199; 12492; 107.502; 
LS; nlkp_i_14; 1647.71; 115200; 8844; 75.041; 
LS; nlkp_i_14; 1655.35; 115200; 13902; 117.914; 
LS; nlkp_i_14; 1651.17; 115200; 12383; 104.741; 
LS; nlkp_i_14; 1655.03; 115197; 12051; 102.908; 
LS; nlkp_i_14; 1655.02; 115197; 12162; 104.718; 
LS; nlkp_i_14; 1653.1; 115200; 12710; 108.718; 
LS; nlkp_i_14; 1655.14; 115200; 12048; 102.779; 
Best; nlkp_i_14; 1655.35; 115200; 13902; 117.914; 

