LS; nlkp_i_7; 1935.74; 115249; 10729; 93.547; 
LS; nlkp_i_7; 1935.48; 115249; 12271; 106.014; 
LS; nlkp_i_7; 1935.55; 115249; 12901; 112.652; 
LS; nlkp_i_7; 1935.77; 115250; 11385; 99.624; 
LS; nlkp_i_7; 1935.56; 115250; 13132; 114.36; 
LS; nlkp_i_7; 1935.79; 115248; 8385; 73.564; 
LS; nlkp_i_7; 1927.54; 115250; 5278; 46.213; 
LS; nlkp_i_7; 1935.55; 115250; 7626; 66.655; 
LS; nlkp_i_7; 1935.54; 115248; 9314; 81.36; 
LS; nlkp_i_7; 1930.52; 115146; 12477; 108.922; 
Best; nlkp_i_7; 1935.79; 115248; 8385; 73.564; 

