LS; nlkp_i_16; 2077.08; 133599; 12735; 108.171; 
LS; nlkp_i_16; 2067.67; 133600; 11154; 94.668; 
LS; nlkp_i_16; 2073.92; 133600; 608; 5.219; 
LS; nlkp_i_16; 2073.65; 133598; 7825; 65.378; 
LS; nlkp_i_16; 2071.99; 133600; 10173; 86.109; 
LS; nlkp_i_16; 2077.33; 133598; 13769; 117.404; 
LS; nlkp_i_16; 2068.86; 133600; 3961; 33.546; 
LS; nlkp_i_16; 2077.13; 133599; 13936; 119.652; 
LS; nlkp_i_16; 2077.22; 133600; 11271; 95.581; 
LS; nlkp_i_16; 2077.3; 133598; 10427; 88.916; 
Best; nlkp_i_16; 2077.33; 133598; 13769; 117.404; 

