LS; nlkp_i_0; 3136.77; 241599; 9429; 114.27; 
LS; nlkp_i_0; 3135.94; 241592; 8803; 107.203; 
LS; nlkp_i_0; 3133.93; 241599; 9278; 112.647; 
LS; nlkp_i_0; 3132.35; 241599; 8907; 107.82; 
LS; nlkp_i_0; 3136.93; 241590; 5457; 66.535; 
LS; nlkp_i_0; 3131.65; 241600; 9313; 112.891; 
LS; nlkp_i_0; 3134.79; 241594; 7486; 92.226; 
LS; nlkp_i_0; 3138.11; 241594; 8841; 108.12; 
LS; nlkp_i_0; 3132.73; 241598; 8686; 106.45; 
LS; nlkp_i_0; 3136.73; 241599; 7918; 96.286; 
Best; nlkp_i_0; 3138.11; 241594; 8841; 108.12; 

